Hebrew	English
קטגוריה:מסים	Taxation
מונית	Taxicab
טקסון	Taxon
טקסונומיה	Taxonomy
טביליסי	Tbilisi
תה	Tea
קטגוריה:תה	Tea
מורה	Teacher
טכנציום	Technetium
טכנו	Techno
טכנולוגיה	Technology
קטגוריה:טכנולוגיה	Technology
טגוסיגלפה	Tegucigalpa
טהראן	Tehran
תל אביב-יפו	Tel Aviv
תקשורת	Telecommunication
טלגרפיה	Telegraphy
טלפתיה	Telepathy
טלפון	Telephone
טלסקופ	Telescope
טלסקופ (קבוצת כוכבים)	Telescopium
טלוויזיה	Television
קטגוריה:טלוויזיה	Television
טלור	Tellurium
טמפרטורה	Temperature
מקדש	Temple
מקדש ארטמיס באפסוס	Temple of Artemis
עשרת הדיברות	Ten Commandments
טנריף	Tenerife
טנסי	Tennessee
קטגוריה:טנסי	Tennessee
טנסי ויליאמס	Tennessee Williams
טניס	Tennis
קטגוריה:טניס	Tennis
טנור	Tenor
טנזינג נורגיי	Tenzing Norgay
טקילה	Tequila
טרביום	Terbium
טרמיטאים	Termite
טרפסיכורה	Terpsichore
כוכב לכת ארצי	Terrestrial planet
טרור	Terrorism
קטגוריה:טרור	Terrorism
טרטוליאנוס	Tertullian
טסלה	Tesla (unit)
אשך	Testicle
טסטוסטרון	Testosterone
טטנוס	Tetanus
טתיס	Tethys (mythology)
ארבעון	Tetrahedron
THC	Tetrahydrocannabinol
בעלי ארבע רגליים	Tetrapod
טקסס	Texas
קטגוריה:טקסס	Texas
טקסטיל	Textile
תאילנד	Thailand
קטגוריה:תאילנד	Thailand
תאלס	Thales
תאליה	Thalia
תליום	Thallium
תנטוס	Thanatos
חג ההודיה	Thanksgiving
חג ההודיה	Thanksgiving (Canada)
חג ההודיה	Thanksgiving (United States)
חג ההודיה	Thanksgiving (disambiguation)
גמביה	The Gambia
קטגוריה:גמביה	The Gambia
האג	The Hague
הדגל זרוע הכוכבים	The Star-Spangled Banner
תיאטרון	Theatre
קטגוריה:תיאטרון	Theatre
תבה	Thebe (moon)
תבאי	Thebes
תבאי (מצרים)	Thebes
תאה	Theia
תמיס (מיתולוגיה)	Themis
תמיסטוקלס	Themistocles
תאוקרטיה	Theocracy
תאודוליט	Theodolite
תאודור מומזן	Theodor Mommsen
תאודור רוזוולט	Theodore Roosevelt
תאודוסיוס הראשון	Theodosius I
פילוסופיה של הדת	Theology
קטגוריה:תאולוגיה	Theology
משפט (מתמטיקה)	Theorem
תאוריה	Theory
תורת היחסות	Theory of relativity
טהרוואדה	Theravada
תרמודינמיקה	Thermodynamics
קטגוריה:תרמודינמיקה	Thermodynamics
מד טמפרטורה	Thermometer
תסאוס	Theseus
סלוניקי	Thessaloniki
תסליה	Thessaly
תטא	Theta
תטיס (מיתולוגיה)	Thetis
ויטמין B1	Thiamine
צוות חשיבה	Think tank
מסע הצלב השלישי	Third Crusade
העולם השלישי	Third World
מלחמת שלושים השנים	Thirty Years' War
תומאס אקווינס	Thomas Aquinas
תומאס אלווה אדיסון	Thomas Edison
תומאס הרדי	Thomas Hardy
תומאס הובס	Thomas Hobbes
תומאס ג'פרסון	Thomas Jefferson
תומס מלתוס	Thomas Malthus
תומאס מאן	Thomas Mann
תומאס מור	Thomas More
תומאס פיין	Thomas Paine
תומס יאנג	Thomas Young (scientist)
תור (אל)	Thor
תוריום	Thorium
חשיבה	Thought
תראקיה	Thrace
תוקידידס	Thucydides
תוליום	Thulium
אגודל	Thumb
תורינגיה	Thuringia
יום חמישי	Thursday
זאב טסמני	Thylacine
קורנית (צמח)	Thyme
תימין	Thymine
בלוטת התריס	Thyroid
טיינג'ין	Tianjin
טיבר	Tiber
טיבריוס	Tiberius
טיבט	Tibet
קטגוריה:טיבט	Tibet
טיצ'ינו (קנטון)	Ticino
גאות ושפל	Tide
ארץ האש	Tierra del Fuego
טיגריס	Tiger
חידקל	Tigris
טיליה	Tilia
טימבוקטו	Timbuktu
זמן	Time
קטגוריה:זמן	Time
טיים מגזין	Time (magazine)
אזור זמן	Time zone
טימור (אי)	Timor
טימור לנג	Timur
בדיל	Tin
טירנה	Tirana
רקמת תאים	Tissue (biology)
טיטאן (פירושונים)	Titan (disambiguation)
טיטאן (ירח)	Titan (moon)
טיטאנים	Titan (mythology)
טיטניה	Titania (moon)
טיטניום	Titanium
טיציאן	Titian
טיטוס	Titus
טיבולי (איטליה)	Tivoli
טבק	Tobacco
טוקנטינס (מדינה)	Tocantins (state)
ויטמין E	Tocopherol
טופו	Tofu
טוגו	Togo
קטגוריה:טוגו	Togo
טוקיו	Tokyo
טולדו	Toledo
טולואן	Toluene
טום הנקס	Tom Hanks
טום וג'רי	Tom and Jerry
עגבנייה	Tomato
טונגה	Tonga
לשון (איבר)	Tongue
טוני מוריסון	Toni Morrison
טוני בלייר	Tony Blair
כלי	Tool
שן	Tooth
מברשת שיניים	Toothbrush
טופז	Topaz
טופיקה	Topeka
טופולוגיה	Topology
קטגוריה:טופולוגיה	Topology
תורה	Torah
טורנדו	Tornado
טורונטו	Toronto
טורפדו	Torpedo
מומנט כוח	Torque
צבים יבשתיים	Tortoise
עינויים	Torture
טורוס	Torus
טוטליטריזם	Totalitarianism
טולון	Toulon
טולוז	Toulouse
טור דה פראנס	Tour de France
תיירות	Tourism
קטגוריה:תיירות	Tourism
טור (צרפת)	Tours
מגדל בבל	Tower of Babel
מצודת לונדון	Tower of London
עיר	Town
רעל	Toxicity
טוקסיקולוגיה	Toxicology
צעצוע	Toy
טויוטה	Toyota
טרקטור	Tractor
מסחר	Trade
איגוד מקצועי	Trade union
סימן מסחר	Trademark
מסורת	Tradition
טרגדיה	Tragedy
רכבת	Train
תחנת רכבת	Train station
טריאנוס	Trajan
רכבת קלה	Tram
מספר טרנסצנדנטי	Transcendental number
שנאי	Transformer
טרנזיסטור	Transistor
תעתיק	Transliteration
Transmission Control Protocol	Transmission Control Protocol
קטגוריה:תחבורה	Transportation
טרנסקסואליות	Transsexualism
טרנסילבניה	Transylvania
טרפז	Trapezoid
אמנה (הסכם)	Treaty
חוזה ורסאי	Treaty of Versailles
עץ	Tree
טרנטון	Trenton
משולש	Triangle
טריאס	Triassic
טריצרטופס	Triceratops
טריר	Trier
טריגונומטריה	Trigonometry
קטגוריה:טריגונומטריה	Trigonometry
טרילוביטים	Trilobite
טרילוגיה	Trilogy
טרינידד (אי)	Trinidad
טרינידד וטובגו	Trinidad and Tobago
קטגוריה:טרינידד וטובגו	Trinidad and Tobago
TNT	Trinitrotoluene
השילוש הקדוש	Trinity
טריפולי (לוב)	Tripoli
טריסקל	Triskelion
טריטיום	Tritium
טריטון (ירח)	Triton (moon)
טריטון (מיתולוגיה)	Triton (mythology)
שער ניצחון	Triumphal arch
סוס טרויאני	Trojan Horse
מלחמת טרויה	Trojan War
סוס טרויאני (תוכנה)	Trojan horse (computing)
טרול (מיתולוגיה)	Troll
טרול (אינטרנט)	Troll (Internet)
טרומבון	Trombone
טרונדהיים	Trondheim
חוג הסרטן	Tropic of Cancer
חוג הגדי	Tropic of Capricorn
אזור טרופי	Tropics
טרופוספירה	Troposphere
טרוצקיזם	Trotskyism
טרויה	Troy
משאית	Truck
דוקטרינת טרומן	Truman Doctrine
חצוצרה	Trumpet
אמת ושקר (פילוסופיה)	Truth
טריגווה לי	Trygve Lie
טריפטופן	Tryptophan
צאר	Tsar
צונמי	Tsunami
טובה (כלי נגינה)	Tuba
כמהין (פטרייה)	Tuber (genus)
שחפת	Tuberculosis
טוקאן (קבוצת כוכבים)	Tucana
טוסון	Tucson
יום שלישי	Tuesday
צבעוני	Tulip
גידול	Tumor
טונדרה	Tundra
טונגסטן	Tungsten
מיתרני זנב	Tunicate
תוניס	Tunis
תוניסיה	Tunisia
קטגוריה:תוניסיה	Tunisia
מנהרה	Tunnel
טורבינה	Turbine
טורינו	Turin
מכונת טיורינג	Turing machine
טורקיה	Turkey
קטגוריה:טורקיה	Turkey
טורקמניסטן	Turkmenistan
קטגוריה:טורקמניסטן	Turkmenistan
כורכום	Turmeric
צבים	Turtle
טוסקנה	Tuscany
טובאלו	Tuvalu
קטגוריה:טובאלו	Tuvalu
Tux	Tux
טיכו ברהה	Tycho Brahe
מכונת כתיבה	Typewriter
טיפון	Typhon
טיפוגרפיה	Typography
טירנוזאור רקס	Tyrannosaurus
צור	Tyre
טירול	Tyrol (state)
הים הטירני	Tyrrhenian Sea
U	U
אונסק"ו	UNESCO
אופה (רוסיה)	Ufa
אוגנדה	Uganda
קטגוריה:אוגנדה	Uganda
אוקראינה	Ukraine
קטגוריה:אוקראינה	Ukraine
אולן בטור	Ulan Bator
אולטרה סאונד	Ultrasound
על-סגול	Ultraviolet
יוליסס סימפסון גרנט	Ulysses S. Grant
מטרייה	Umbrella
אומבריה	Umbria
עקרון אי הוודאות	Uncertainty principle
אבטלה	Unemployment
חד-קרן	Unicorn
עצם בלתי מזוהה	Unidentified flying object
URL	Uniform Resource Locator
איחוד (מתמטיקה)	Union (set theory)
איחוד האמירויות הערביות	United Arab Emirates
קטגוריה:איחוד האמירויות הערביות	United Arab Emirates
הרפובליקה הערבית המאוחדת	United Arab Republic
הממלכה המאוחדת	United Kingdom
קטגוריה:הממלכה המאוחדת	United Kingdom
האומות המאוחדות	United Nations
קטגוריה:האומות המאוחדות	United Nations
קרן החירום הבינלאומית של האומות המאוחדות לילדים	United Nations Children's Fund
ארצות הברית	United States
קטגוריה:ארצות הברית	United States
חיל האוויר האמריקני	United States Air Force
הקונגרס של ארצות הברית	United States Congress
חוקת ארצות הברית	United States Constitution
בית הנבחרים של ארצות הברית	United States House of Representatives
האקדמיה הצבאית הלאומית של ארצות הברית	United States Military Academy
הצי האמריקני	United States Navy
הסנאט של ארצות הברית	United States Senate
איי הבתולה של ארצות הברית	United States Virgin Islands
דולר אמריקני	United States dollar
היקום	Universe
אוניברסיטה	University
אוניברסיטת שיקגו	University of Chicago
אוניברסיטת פנסילבניה	University of Pennsylvania
Unix	Unix
קטגוריה:יוניקס	Unix
אונונביום	Ununbium
אונונהקסיום	Ununhexium
אונונפנטיום	Ununpentium
אונונקוודיום	Ununquadium
אונונטריום	Ununtrium
אופנישדות	Upanishad
אופסלה	Uppsala
אופסילון	Upsilon
אור כשדים	Ur
אורציל	Uracil
הרי אורל	Ural Mountains
אוראניה	Urania
אורניום	Uranium
אורנוס	Uranus
קטגוריה:אורנוס	Uranus
אורנוס (מיתולוגיה)	Uranus (mythology)
אורדו	Urdu
שתנן	Urea
שתן	Urine
הדובה הגדולה	Ursa Major
הדובה הקטנה	Ursa Minor
אורוגוואי	Uruguay
קטגוריה:אורוגוואי	Uruguay
יוטה	Utah
קטגוריה:יוטה	Utah
רחם	Uterus
תועלתנות	Utilitarianism
אוטופיה	Utopia
אוטרכט	Utrecht (city)
אוטר פראדש	Uttar Pradesh
אוזבקיסטן	Uzbekistan
קטגוריה:אוזבקיסטן	Uzbekistan
V	V
חיסון	Vaccine
חלולית	Vacuole
ריק	Vacuum
שפופרת ריק	Vacuum tube
ואדוץ	Vaduz
נרתיק	Vagina
ערכיות	Valence (chemistry)
ולנסיה	Valencia
ולנסיה (פירושונים)	Valencia
ולנטינה טרשקובה	Valentina Tereshkova
יום ולנטיין	Valentine's Day
ואלהלה	Valhalla
ולקיריה	Valkyrie
ולטה	Valletta
עמק	Valley
ערפד	Vampire
ונדיום	Vanadium
ונקובר	Vancouver
ונקובר (אי)	Vancouver Island
ונדליזם	Vandalism
ואניר	Vanir
ונואטו	Vanuatu
קטגוריה:ונואטו	Vanuatu
שונות	Variance
ורנה	Varna
וסקולאריים	Vascular plant
קריית הוותיקן	Vatican City
קטגוריה:קריית הוותיקן	Vatican City
וקטור (פיזיקה)	Vector (spatial)
וגה	Vega
ירק	Vegetable
צמחונות	Vegetarianism
וריד	Vein
מפרש (קבוצת כוכבים)	Vela (constellation)
ולוצירפטור	Velociraptor
מהירות	Velocity
ונטו	Veneto
ונצואלה	Venezuela
קטגוריה:ונצואלה	Venezuela
ונציה	Venice
נוגה	Venus
ונוס (פירושונים)	Venus (disambiguation)
ונוס	Venus (mythology)
פועל	Verb
ורמונט	Vermont
קטגוריה:ורמונט	Vermont
ורונה	Verona
ורסאי	Versailles
חוליה (אנטומיה)	Vertebra
עמוד השדרה	Vertebral column
בעלי חוליות	Vertebrate
אספסיאנוס	Vespasian
וסטה	Vesta (mythology)
וטו	Veto
סגן נשיא ארצות הברית	Vice President of the United States
ויקטור הוגו	Victor Hugo
ויקטוריה (סיישל)	Victoria
ויקטוריה (קולומביה הבריטית)	Victoria
ויקטוריה (פירושונים)	Victoria
ויקטוריה (אוסטרליה)	Victoria (Australia)
מפלי ויקטוריה	Victoria Falls
וידאו	Video
משחק וידאו	Video game
וינה	Vienna
קטגוריה:וינה	Vienna
ויינטיאן	Vientiane
וייטנאם	Vietnam
קטגוריה:וייטנאם	Vietnam
מלחמת וייטנאם	Vietnam War
ויקינגים	Viking
וילפרדו פארטו	Vilfredo Pareto
כפר	Village
וילנה	Vilnius
וינסנט ואן גוך	Vincent van Gogh
וינצ'נצו בליני	Vincenzo Bellini
חומץ	Vinegar
ויולה	Viola
אלימות	Violence
כינור	Violin
ורגיליוס	Virgil
איי הבתולה	Virgin Islands
וירג'יניה	Virginia
קטגוריה:וירג'יניה	Virginia
וירג'יניה וולף	Virginia Woolf
בתולה	Virginity
בתולה (קבוצת כוכבים)	Virgo (constellation)
זיכרון וירטואלי	Virtual memory
מציאות מדומה	Virtual reality
נגיף	Virus
צמיגות	Viscosity
וישנו	Vishnu
ויסלה	Vistula
ויטמין	Vitamin
ויטמין A	Vitamin A
ויטמין B6	Vitamin B6
ויטמין C	Vitamin C
ויטמין D	Vitamin D
ויטמין K	Vitamin K
ויטוריו דה סיקה	Vittorio De Sica
ויטוס ברינג	Vitus Bering
ויוויאן לי	Vivien Leigh
ולדימיר איליץ' לנין	Vladimir Lenin
ולדימיר נבוקוב	Vladimir Nabokov
ולדימיר פוטין	Vladimir Putin
ולדיווסטוק	Vladivostok
וודקה	Vodka
דג מעופף (קבוצת כוכבים)	Volans
הר געש	Volcano
קטגוריה:וולקנולוגיה	Volcanology
וולקנולוגיה	Volcanology
וולגה	Volga River
וולגוגרד	Volgograd
כדורעף	Volleyball
קטגוריה:כדורעף	Volleyball
וולט	Volt
מתח חשמלי	Voltage
וולטיר	Voltaire
נפח	Volume
הקאה	Vomiting
וודו	Voodoo
תנועה (פונולוגיה)	Vowel
וולגטה	Vulgate
שועלון (קבוצת כוכבים)	Vulpecula
פות	Vulva
W	W
סומרסט מוהם	W. Somerset Maugham
WYSIWYG	WYSIWYG
והאביה	Wahhabism
וייק (אי)	Wake Island
ויילס	Wales
קטגוריה:ויילס	Wales
ניבתן	Walrus
וולט דיסני	Walt Disney
וולט ויטמן	Walt Whitman
ואלטר גרופיוס	Walter Gropius
וולטר סקוט	Walter Scott
מלחמה	War
פשע מלחמה	War crime
מלחמת הירושה הספרדית	War of the Spanish Succession
מלחמות השושנים	Wars of the Roses
ורשה	Warsaw
יבלת עור	Wart
מכונת כביסה	Washing machine
וושינגטון די. סי.	Washington
וושינגטון (מדינה)	Washington
קטגוריה:וושינגטון (מדינה)	Washington
וושינגטון (פירושונים)	Washington (disambiguation)
ואסילי קנדינסקי	Wassily Kandinsky
פסולת	Waste
מים	Water
קטגוריה:מים	Water
כדורמים	Water polo
מפל מים	Waterfall
פרשת ווטרגייט	Watergate scandal
אבטיח	Watermelon
ואט	Watt
ואט-שעה	Watt-hour
גל	Wave
גל	Wavelength
שעווה	Wax
הכוח הגרעיני החלש	Weak interaction
כלי נשק	Weapon
מזג אוויר	Weather
דפדפן	Web browser
דף אינטרנט	Web page
מצלמת אינטרנט	Webcam
ובר (יחידת מידה)	Weber (unit)
אתר אינטרנט	Website
יום רביעי	Wednesday
שבוע	Week
משקל (פיזיקה)	Weight
הרמת משקולות	Weightlifting
ויימאר	Weimar
רפובליקת ויימאר	Weimar Republic
ריתוך	Welding
ולינגטון (ניו זילנד)	Wellington
איש זאב	Werewolf
ורנר פון בראון	Wernher von Braun
וזר	Weser River
מערב	West
יהודה ושומרון	West Bank
מערב בנגל	West Bengal
ברלין המערבית	West Berlin
גרמניה המערבית	West Germany
